,userid,version,sum_gamerounds,retention_1,retention_7
16895,1881962,gate_30,103,True,True
16896,1882010,gate_30,114,True,True
16899,1882392,gate_30,30,True,False
16900,1882425,gate_30,83,True,False
16904,1882943,gate_40,40,False,False
16910,1883778,gate_40,314,True,True
16912,1883971,gate_30,43,True,False
16915,1884259,gate_30,95,True,False
16921,1884730,gate_40,195,True,True
16925,1885169,gate_30,53,True,False
16926,1885335,gate_30,45,False,True
16929,1885748,gate_30,108,True,True
16932,1886009,gate_40,42,True,False
16933,1886080,gate_30,91,True,True
16934,1886093,gate_30,81,True,False
16935,1886094,gate_40,97,True,False
16940,1886816,gate_30,82,False,True
16942,1887330,gate_40,66,True,False
16944,1887357,gate_40,49,True,True
16946,1887855,gate_40,228,True,True
16948,1888027,gate_40,61,False,True
16949,1888118,gate_40,108,True,True
16952,1888366,gate_40,50,True,False
16954,1888769,gate_30,85,True,False
16955,1888936,gate_30,44,True,True
16958,1889363,gate_30,58,True,False
16960,1889532,gate_30,34,True,False
16962,1889760,gate_30,92,True,True
16965,1890089,gate_40,70,True,True
16967,1890224,gate_40,67,True,False
16968,1890251,gate_40,66,True,False
16969,1890258,gate_40,47,False,False
16970,1890401,gate_40,262,True,True
16971,1890465,gate_40,148,True,True
16973,1890667,gate_40,303,True,True
16974,1890679,gate_30,130,True,False
16975,1890921,gate_30,370,True,True
16977,1891044,gate_30,307,True,True
16984,1892130,gate_30,523,True,True
16987,1892304,gate_30,34,False,False
16988,1892361,gate_40,56,True,True
16990,1892515,gate_30,34,True,True
17009,1894802,gate_40,51,True,False
17011,1895083,gate_40,52,True,False
17012,1895102,gate_40,45,True,False
17019,1895789,gate_40,43,True,True
17021,1896021,gate_30,42,False,True
17024,1896236,gate_40,41,True,False
17025,1896304,gate_40,116,True,False
17028,1896536,gate_30,102,False,False
17030,1896707,gate_30,45,False,False
17033,1896804,gate_30,168,True,True
17040,1897293,gate_30,73,True,True
17049,1898699,gate_40,292,True,True
17050,1898920,gate_30,31,True,False
17057,1900040,gate_30,82,True,False
17061,1900947,gate_40,187,True,True
17063,1901255,gate_30,70,True,False
17064,1901354,gate_40,128,True,True
17071,1902669,gate_30,82,True,False
17076,1903111,gate_30,60,True,True
17078,1903246,gate_40,40,True,False
17080,1903305,gate_40,40,True,False
17086,1903794,gate_40,52,True,False
17089,1904323,gate_40,221,True,True
17090,1904371,gate_30,161,True,True
17091,1904540,gate_40,1309,True,True
17092,1904622,gate_30,87,True,True
17093,1904752,gate_30,64,True,False
17094,1904753,gate_40,46,True,False
17097,1905247,gate_30,30,False,True
17100,1905593,gate_40,159,True,True
17102,1905617,gate_30,700,True,True
17103,1905649,gate_40,47,True,False
17105,1905959,gate_40,166,True,True
17106,1906057,gate_30,78,True,True
17108,1906281,gate_30,41,True,False
17110,1906618,gate_30,65,True,False
17111,1906741,gate_30,47,True,False
17116,1907275,gate_30,37,False,False
17120,1907528,gate_30,50,True,False
17122,1907679,gate_40,133,True,True
17124,1907968,gate_40,53,False,False
17125,1908148,gate_40,42,True,False
17127,1908298,gate_30,47,True,False
17130,1908582,gate_30,51,True,False
17131,1908657,gate_40,217,True,True
17134,1908996,gate_30,64,True,False
17135,1909072,gate_30,72,True,False
17144,1909541,gate_30,76,True,True
17148,1910278,gate_30,85,False,True
17149,1910314,gate_40,142,True,True
17150,1910320,gate_30,71,True,False
17152,1910555,gate_30,203,True,True
17153,1910612,gate_30,40,True,False
17154,1910829,gate_40,91,True,True
17155,1910947,gate_40,56,True,True
17156,1911003,gate_30,134,True,False
17158,1911034,gate_30,41,True,False
17162,1911757,gate_30,40,True,False
17166,1911989,gate_40,73,True,False
17168,1912380,gate_30,82,True,False
17180,1913748,gate_40,46,True,False
17182,1913902,gate_30,257,True,True
17184,1914060,gate_30,47,True,False
17186,1914123,gate_40,70,False,True
17189,1914372,gate_30,33,False,False
17190,1914640,gate_30,67,False,False
17191,1914672,gate_40,83,True,False
17193,1914834,gate_30,192,False,False
17194,1914857,gate_30,247,True,True
17197,1915125,gate_40,394,True,True
17205,1915635,gate_40,100,True,True
17206,1915658,gate_30,132,True,False
17214,1916554,gate_40,62,True,False
17215,1916596,gate_30,158,True,True
17218,1917107,gate_40,84,True,True
17219,1917142,gate_40,53,True,False
17220,1917160,gate_40,118,True,True
17223,1917433,gate_30,43,False,False
17224,1917468,gate_40,40,False,False
17228,1917675,gate_30,31,False,False
17231,1918068,gate_30,106,False,True
17232,1918123,gate_30,656,True,True
17236,1918408,gate_40,45,False,False
17238,1918468,gate_30,149,True,False
17239,1918559,gate_30,164,True,False
17241,1918617,gate_30,179,True,False
17242,1918749,gate_40,109,True,True
17244,1918896,gate_30,47,False,True
17249,1919291,gate_40,195,False,True
17256,1920825,gate_40,216,True,True
17260,1921263,gate_30,65,True,False
17261,1921497,gate_40,65,True,False
17266,1921832,gate_30,45,True,True
17267,1921948,gate_30,262,True,True
17270,1922099,gate_30,44,False,False
17271,1922217,gate_40,60,False,False
17273,1922465,gate_40,237,True,True
17274,1922552,gate_40,85,True,False
17275,1922616,gate_30,39,True,False
17276,1922684,gate_40,136,True,True
17279,1922954,gate_40,248,True,True
17281,1923490,gate_30,84,True,False
17282,1923679,gate_30,64,True,False
17283,1923773,gate_30,67,False,False
17284,1924256,gate_30,147,True,False
17285,1924262,gate_30,346,False,True
17286,1924307,gate_40,67,True,True
17292,1925126,gate_40,62,False,True
17295,1925445,gate_30,243,True,True
17297,1925569,gate_40,92,True,False
17301,1926425,gate_30,135,True,True
17304,1926798,gate_40,169,True,False
17307,1926894,gate_30,50,True,False
17311,1927737,gate_30,33,False,False
17314,1927981,gate_40,371,True,True
17319,1928279,gate_30,122,True,True
17320,1928325,gate_40,51,True,False
17323,1928657,gate_30,161,True,True
17328,1929216,gate_30,51,False,False
17333,1929646,gate_40,65,True,False
17341,1930437,gate_30,64,True,True
17343,1930528,gate_40,217,True,True
17346,1931127,gate_40,89,True,True
17347,1931163,gate_40,79,True,False
17348,1931169,gate_30,57,True,False
17353,1931650,gate_30,119,False,True
17355,1931777,gate_40,95,True,True
17356,1931864,gate_30,214,True,True
17358,1931926,gate_40,65,True,False
17362,1932422,gate_30,47,True,False
17363,1932425,gate_40,124,True,True
17369,1933052,gate_40,162,True,True
17377,1933862,gate_40,43,False,False
17383,1934699,gate_40,650,True,True
17385,1934997,gate_30,72,True,False
17386,1935072,gate_30,184,True,True
17388,1935315,gate_30,49,True,False
17392,1935449,gate_30,56,True,False
17394,1935623,gate_40,64,True,False
17396,1936221,gate_30,33,True,False
17397,1936309,gate_30,53,True,True
17400,1937135,gate_30,211,True,True
17402,1937399,gate_30,41,True,True
17403,1937402,gate_30,188,True,False
17408,1937915,gate_40,45,False,False
17409,1938059,gate_40,143,False,True
17410,1938377,gate_30,37,False,False
17411,1938495,gate_30,85,True,True
17414,1938919,gate_40,106,True,False
17415,1938976,gate_30,41,False,True
17418,1939149,gate_40,40,True,False
17419,1939220,gate_30,309,True,False
17428,1940629,gate_30,265,True,True
17434,1941435,gate_30,307,True,True
17439,1942391,gate_40,198,True,True
17440,1942430,gate_40,137,True,False
17442,1942572,gate_30,79,True,True
17445,1942974,gate_40,229,False,True
17446,1943400,gate_40,70,True,True
17453,1943932,gate_40,117,True,True
17455,1944220,gate_40,88,True,False
17456,1944225,gate_30,87,True,True
17464,1945045,gate_30,64,True,False
17465,1945062,gate_40,320,True,True
17468,1945253,gate_40,49,True,False
17472,1946070,gate_40,188,False,True
17474,1946326,gate_40,233,True,True
17476,1946449,gate_30,61,True,True
17482,1946900,gate_40,187,True,True
17483,1946913,gate_30,126,True,False
17485,1947358,gate_30,756,True,True
17488,1947993,gate_40,69,True,False
17492,1948302,gate_40,216,True,False
17494,1948371,gate_30,139,False,True
17495,1948474,gate_40,219,False,True
17501,1949033,gate_40,67,True,False
17508,1949638,gate_30,68,True,True
17512,1950472,gate_30,68,True,False
17513,1950534,gate_40,125,True,False
17520,1951661,gate_40,67,False,False
17521,1951847,gate_30,91,True,False
17524,1952162,gate_30,243,True,True
17525,1952188,gate_40,79,True,False
17526,1952272,gate_30,100,True,False
17532,1952911,gate_30,47,True,False
17534,1953202,gate_30,121,True,True
17537,1953364,gate_30,30,False,False
17549,1955322,gate_40,98,True,False
17553,1955580,gate_30,46,True,False
17556,1956055,gate_30,104,True,False
17557,1956059,gate_40,48,True,False
17559,1956587,gate_40,44,True,True
17563,1957021,gate_40,302,True,False
17564,1957050,gate_30,63,False,True
17565,1957056,gate_30,96,False,True
17567,1957097,gate_40,46,False,False
17573,1957732,gate_40,41,False,False
17581,1958822,gate_30,75,True,True
17584,1959154,gate_30,62,True,False
17594,1960380,gate_30,33,False,False
17596,1960502,gate_40,102,True,True
17598,1960631,gate_30,31,False,False
17601,1961419,gate_40,73,True,False
17603,1961698,gate_40,726,False,True
17604,1961827,gate_40,50,False,False
17606,1961890,gate_30,41,True,True
17610,1962109,gate_40,55,True,False
17611,1962136,gate_30,79,True,False
17614,1962191,gate_40,132,True,False
17618,1962371,gate_30,182,True,True
17619,1962490,gate_40,158,True,True
17625,1963334,gate_40,489,True,False
17626,1963523,gate_40,55,True,False
17628,1963614,gate_40,193,True,True
17629,1963767,gate_30,440,False,True
17631,1963814,gate_40,86,True,False
17632,1963889,gate_30,55,False,False
17633,1963902,gate_30,803,True,True
17635,1964187,gate_40,63,True,False
17636,1964239,gate_40,142,True,False
17638,1964391,gate_30,34,True,False
17639,1964392,gate_40,107,True,True
17640,1964585,gate_40,40,True,True
17642,1965036,gate_40,80,True,False
17647,1965489,gate_30,239,True,False
17652,1965980,gate_40,435,True,True
17653,1966121,gate_30,109,True,True
17655,1966237,gate_30,95,True,False
17666,1967437,gate_30,43,True,False
17667,1967459,gate_30,71,True,False
17668,1967471,gate_30,43,True,False
17670,1967722,gate_30,39,True,True
17671,1967893,gate_30,46,True,False
17673,1967991,gate_30,340,True,True
17675,1968220,gate_40,72,True,True
17677,1968319,gate_30,53,True,True
17688,1969562,gate_30,313,True,False
17690,1969806,gate_40,75,True,False
17692,1970556,gate_40,97,False,False
17693,1970579,gate_30,50,True,False
17694,1970626,gate_30,69,True,True
17696,1970753,gate_30,113,False,False
17699,1970938,gate_30,98,True,False
17703,1971063,gate_40,155,True,True
17711,1972010,gate_30,48,True,False
17717,1972417,gate_40,54,True,False
17718,1972602,gate_30,60,True,False
17720,1972928,gate_40,55,True,False
17725,1973518,gate_40,69,True,True
17727,1973760,gate_30,56,True,False
17728,1974015,gate_30,62,False,False
17731,1974133,gate_40,70,True,True
17735,1974587,gate_30,169,False,False
17736,1974830,gate_40,125,True,True
17737,1974921,gate_40,53,True,False
17746,1975981,gate_30,313,True,True
17750,1976343,gate_30,49,True,True
17753,1976816,gate_30,118,True,False
17754,1976932,gate_30,37,True,False
17758,1977245,gate_40,141,True,True
17759,1977278,gate_30,160,True,True
17762,1977466,gate_40,141,True,False
17764,1978200,gate_30,32,False,False
17765,1978222,gate_40,130,True,False
17766,1978387,gate_40,126,True,False
17768,1978514,gate_40,50,False,False
17770,1978681,gate_40,62,True,True
17772,1978748,gate_30,479,False,True
17775,1978915,gate_40,69,True,False
17776,1978916,gate_40,419,True,True
17778,1979228,gate_40,275,True,True
17782,1979425,gate_40,209,True,False
17783,1979453,gate_30,52,True,True
17785,1979996,gate_30,222,True,True
17786,1980178,gate_40,228,True,True
17789,1980322,gate_40,87,True,True
17794,1980933,gate_30,39,False,False
17798,1981246,gate_30,58,True,False
17799,1981507,gate_30,82,True,False
17801,1981959,gate_30,46,False,True
17803,1982306,gate_30,51,True,False
17804,1982504,gate_40,312,True,True
17806,1982545,gate_40,61,True,False
17809,1982951,gate_40,129,True,True
17811,1983060,gate_30,42,False,False
17824,1984791,gate_30,63,False,True
17826,1984919,gate_40,53,True,False
17827,1984946,gate_40,62,False,True
17829,1985178,gate_30,331,True,False
17831,1985257,gate_40,80,True,False
17832,1985294,gate_30,137,True,False
17835,1985316,gate_40,68,True,False
17836,1985379,gate_30,49,True,False
17837,1985401,gate_40,277,True,True
17839,1985590,gate_30,98,True,True
17840,1985597,gate_30,346,True,False
17841,1985639,gate_30,157,True,False
17847,1986232,gate_40,399,True,True
17849,1986329,gate_40,59,True,False
17850,1986412,gate_30,94,True,True
17854,1986759,gate_40,225,True,True
17858,1987282,gate_30,119,False,True
17862,1987510,gate_30,44,True,True
17863,1987545,gate_30,75,True,True
17867,1988104,gate_30,32,False,False
17872,1988646,gate_40,59,True,False
17876,1988835,gate_30,118,True,False
17877,1989213,gate_30,45,False,False
17880,1989392,gate_30,30,True,False
17881,1989407,gate_30,141,True,True
17887,1989958,gate_40,81,True,False
17888,1990127,gate_40,41,True,False
17891,1990716,gate_30,62,True,True
17893,1991082,gate_40,52,True,False
17894,1991280,gate_30,142,True,False
17900,1992503,gate_40,56,True,False
17901,1992737,gate_40,191,True,True
17903,1992920,gate_30,56,True,False
17905,1993123,gate_40,140,True,False
17908,1993404,gate_30,495,True,True
17909,1993422,gate_40,46,True,False
17915,1994184,gate_30,126,True,True
17918,1994717,gate_30,143,True,False
17921,1994908,gate_30,104,True,False
17923,1995072,gate_30,55,True,True
17932,1995821,gate_40,61,True,False
17935,1995863,gate_40,49,True,False
17937,1995866,gate_30,68,True,True
17939,1995969,gate_40,453,True,True
17944,1996515,gate_30,40,True,True
17947,1996934,gate_30,66,True,False
17948,1997383,gate_40,59,True,False
17962,1998703,gate_40,45,True,False
17976,2000865,gate_30,30,True,False
17978,2001140,gate_40,79,True,False
17979,2001231,gate_40,109,True,False
17982,2001453,gate_30,121,True,False
17984,2001639,gate_30,336,True,True
17990,2002262,gate_30,64,True,False
17992,2002677,gate_30,57,True,False
18000,2003638,gate_30,32,False,False
18002,2003797,gate_40,460,True,True
18004,2004111,gate_40,233,True,True
18008,2004784,gate_30,39,True,False
18010,2004931,gate_30,93,False,True
18012,2005068,gate_30,32,True,False
18015,2005570,gate_30,227,True,True
18016,2005778,gate_40,132,True,True
18018,2005914,gate_30,226,True,True
18022,2006690,gate_40,85,True,False
18023,2006736,gate_40,107,True,False
18024,2006773,gate_30,40,True,False
18027,2007249,gate_40,103,True,False
18036,2008486,gate_30,103,True,True
18037,2008571,gate_30,64,True,True
18039,2009412,gate_40,82,True,True
18044,2009754,gate_40,99,True,True
18050,2010727,gate_30,181,True,True
18057,2011188,gate_40,49,True,True
18060,2011391,gate_40,228,True,True
18062,2011657,gate_30,142,True,False
18063,2011724,gate_30,48,False,False
18064,2011740,gate_40,87,True,False
18065,2011744,gate_30,207,True,False
18072,2012211,gate_40,48,True,False
18073,2012314,gate_40,53,True,False
18074,2012458,gate_30,206,False,True
18076,2012797,gate_40,51,False,False
18078,2013050,gate_40,154,True,False
18080,2013171,gate_40,110,True,False
18083,2013453,gate_30,49,True,False
18084,2013516,gate_40,51,False,False
18085,2014089,gate_40,243,True,True
18089,2014550,gate_40,66,True,False
18092,2014980,gate_40,48,False,False
18093,2015145,gate_30,125,True,True
18094,2015221,gate_40,159,True,True
18100,2015728,gate_30,58,False,True
18101,2016094,gate_30,81,True,False
18103,2016359,gate_40,163,True,False
18104,2016429,gate_30,54,True,False
18114,2018118,gate_30,32,True,False
18119,2018490,gate_40,94,True,True
18120,2018538,gate_40,126,True,True
18122,2018730,gate_40,48,True,False
18130,2019765,gate_30,43,False,False
18134,2020170,gate_30,104,True,False
18135,2020348,gate_30,118,True,True
18136,2020392,gate_40,61,True,True
18139,2020849,gate_30,809,False,True
18140,2021153,gate_30,311,True,True
18143,2021352,gate_30,42,False,False
18146,2021520,gate_40,136,True,True
18148,2021632,gate_40,62,True,False
18149,2021633,gate_40,76,True,False
18150,2021793,gate_30,39,True,False
18157,2022411,gate_30,51,True,False
18160,2022549,gate_30,33,True,False
18165,2023336,gate_40,45,True,False
18171,2023566,gate_40,241,True,False
18173,2023587,gate_40,48,True,False
18175,2023745,gate_30,37,True,False
18178,2024069,gate_30,91,True,False
18179,2024073,gate_30,43,True,False
18180,2024075,gate_40,110,True,False
18182,2024289,gate_30,56,True,False
18185,2024438,gate_40,87,True,True
18190,2024762,gate_40,120,True,True
18201,2025661,gate_30,111,True,False
18206,2026122,gate_40,125,True,True
18210,2026721,gate_30,55,True,True
18211,2026802,gate_30,186,True,True
18212,2026835,gate_30,109,True,True
18217,2027250,gate_30,36,True,False
18221,2027590,gate_40,76,False,False
18225,2027831,gate_30,33,False,False
18227,2027851,gate_30,92,False,False
18229,2028120,gate_40,92,True,False
18233,2028481,gate_40,112,False,False
18234,2028563,gate_30,144,True,True
18239,2029087,gate_40,318,True,True
18241,2029498,gate_30,328,True,True
18247,2030036,gate_40,46,True,False
18248,2030386,gate_30,40,True,False
18252,2031164,gate_40,44,True,False
18261,2031781,gate_30,40,True,False
18262,2031928,gate_30,35,False,False
